MSA Code,MSA Title,State FIPS Code,State Name,PUMA Code,PUMA Name,MSA 2010 Population,PUMA 2010 Population,Intersection 2010 Population,Percent MSA Population,Percent PUMA Population
18140,"Columbus, OH",39,Ohio,4101,"Columbus (Far Northeast), Gahanna & New Albany Cities PUMA","1,901,974","101,297","101,297",5.33,100.00
18140,"Columbus, OH",39,Ohio,4102,"Columbus (North), Westerville & Worthington Cities PUMA","1,901,974","100,307","100,307",5.27,100.00
18140,"Columbus, OH",39,Ohio,4103,"Columbus (Far Northwest), Dublin & Hilliard (North) Cities PUMA","1,901,974","101,623","101,623",5.34,100.00
18140,"Columbus, OH",39,Ohio,4104,"Columbus (Northwest), Upper Arlington & Grandview Heights Cities PUMA","1,901,974","100,448","100,448",5.28,100.00
18140,"Columbus, OH",39,Ohio,4105,Columbus City (Central) PUMA,"1,901,974","108,764","108,764",5.72,100.00
18140,"Columbus, OH",39,Ohio,4106,Columbus City (Northeast) PUMA,"1,901,974","126,355","126,355",6.64,100.00
18140,"Columbus, OH",39,Ohio,4107,"Columbus (East), Whitehall & Bexley Cities PUMA","1,901,974","102,320","102,320",5.38,100.00
18140,"Columbus, OH",39,Ohio,4108,Columbus (Southeast) & Reynoldsburg Cities PUMA,"1,901,974","111,716","111,716",5.87,100.00
18140,"Columbus, OH",39,Ohio,4109,"Franklin County (South)--Columbus (South), Grove Cities & Groveport Village PUMA","1,901,974","101,719","101,719",5.35,100.00
18140,"Columbus, OH",39,Ohio,4110,Columbus City (West) PUMA,"1,901,974","107,219","107,219",5.64,100.00
18140,"Columbus, OH",39,Ohio,4111,Columbus (Far West) & Hilliard (South) Cities PUMA,"1,901,974","101,646","101,646",5.34,100.00
18140,"Columbus, OH",39,Ohio,4200,"Pickaway, Union & Madison Counties PUMA","1,901,974","151,433","151,433",7.96,100.00
18140,"Columbus, OH",39,Ohio,4900,"Jackson, Hocking, Pike & Vinton Counties PUMA","1,901,974","104,749","29,380",1.54,28.05
26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,1801,Boone & Hamilton (Northwest) Counties PUMA,"1,887,877","108,188","108,188",5.73,100.00
26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,1802,Hamilton County (Central)--Carmel City & Fishers Town (West) PUMA,"1,887,877","113,910","113,910",6.03,100.00
26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,1803,Hamilton County (East)--Noblesville City & Fishers Town (East) PUMA,"1,887,877","109,111","109,111",5.78,100.00
26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,1900,Madison County--Anderson City PUMA,"1,887,877","131,636","131,636",6.97,100.00
26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,2100,"Morgan, Putnam & Brown Counties PUMA","1,887,877","122,099","122,099",6.47,100.00
26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,2200,Hendricks County PUMA,"1,887,877","145,448","145,448",7.70,100.00
26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,2301,Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest) PUMA,"1,887,877","103,387","103,387",5.48,100.00
26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,2302,Marion County--Washington Township (South & East)--Indianapolis City (North) PUMA,"1,887,877","106,557","106,557",5.64,100.00
26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,2303,Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities PUMA,"1,887,877","118,447","118,447",6.27,100.00
26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,2304,Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West) PUMA,"1,887,877","140,897","140,897",7.46,100.00
26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,2305,Marion County--Center Township--Indianapolis City (Central) PUMA,"1,887,877","142,787","142,787",7.56,100.00
26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,2306,Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast) PUMA,"1,887,877","154,027","154,027",8.16,100.00
26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,2307,Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South) PUMA,"1,887,877","137,291","137,291",7.27,100.00
26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,2400,Johnson County--Greenwood City PUMA,"1,887,877","139,654","139,654",7.40,100.00
26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,2500,Hancock & Shelby Counties PUMA,"1,887,877","114,438","114,438",6.06,100.00
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,5303,Monterey (South & East) & San Benito Counties PUMA,"1,836,911","132,156","55,269",3.01,41.82
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,8501,"Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities PUMA","1,836,911","195,320","195,320",10.63,100.00
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,8502,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities PUMA,"1,836,911","146,619","146,619",7.98,100.00
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,8503,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities PUMA,"1,836,911","130,275","130,275",7.09,100.00
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,8504,Santa Clara County (North Central)--Milpitas & San Jose (Northeast) Cities PUMA,"1,836,911","128,989","128,989",7.02,100.00
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,8505,Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock PUMA,"1,836,911","106,040","106,040",5.77,100.00
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,8506,"Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities PUMA","1,836,911","110,301","110,301",6.00,100.00
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,8507,"Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town PUMA","1,836,911","136,555","136,555",7.43,100.00
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,8508,Santa Clara County (Central)--San Jose (West Central) & Campbell Cities PUMA,"1,836,911","133,422","133,422",7.26,100.00
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,8509,Santa Clara County (Central)--San Jose City (Northwest) PUMA,"1,836,911","121,804","121,804",6.63,100.00
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,8510,Santa Clara County (Central)--San Jose City (Central) PUMA,"1,836,911","150,464","150,464",8.19,100.00
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,8511,Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park PUMA,"1,836,911","104,222","104,222",5.67,100.00
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,8512,Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley) PUMA,"1,836,911","105,399","105,399",5.74,100.00
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,8513,Santa Clara County (Central)--San Jose City (Southeast/Evergreen) PUMA,"1,836,911","108,883","108,883",5.93,100.00
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,8514,Santa Clara County (Central)--San Jose City (East Central/East Valley) PUMA,"1,836,911","103,349","103,349",5.63,100.00
12420,"Austin-Round Rock, TX",48,Texas,5100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA","1,716,289","153,403","112,237",6.54,73.16
12420,"Austin-Round Rock, TX",48,Texas,5201,Capital Area COG--Williamson County (North)--Georgetown (East) & Taylor Cities PUMA,"1,716,289","113,009","113,009",6.58,100.00
12420,"Austin-Round Rock, TX",48,Texas,5202,Capital Area COG--Williamson County (Southeast)--Round Rock City PUMA,"1,716,289","102,265","102,265",5.96,100.00
12420,"Austin-Round Rock, TX",48,Texas,5203,"Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville PUMA","1,716,289","100,112","100,112",5.83,100.00
12420,"Austin-Round Rock, TX",48,Texas,5204,Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities PUMA,"1,716,289","107,293","107,293",6.25,100.00
12420,"Austin-Round Rock, TX",48,Texas,5301,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch PUMA","1,716,289","107,720","107,720",6.28,100.00
12420,"Austin-Round Rock, TX",48,Texas,5302,Austin City (North) PUMA,"1,716,289","102,799","102,799",5.99,100.00
12420,"Austin-Round Rock, TX",48,Texas,5303,Austin City (Northeast) PUMA,"1,716,289","124,982","124,982",7.28,100.00
12420,"Austin-Round Rock, TX",48,Texas,5304,Austin City (Southeast) PUMA,"1,716,289","120,905","120,905",7.04,100.00
12420,"Austin-Round Rock, TX",48,Texas,5305,Austin City (Northwest) PUMA,"1,716,289","106,096","106,096",6.18,100.00
12420,"Austin-Round Rock, TX",48,Texas,5306,Austin City (Central) PUMA,"1,716,289","133,459","133,459",7.78,100.00
12420,"Austin-Round Rock, TX",48,Texas,5307,Austin City (South) PUMA,"1,716,289","109,837","109,837",6.40,100.00
12420,"Austin-Round Rock, TX",48,Texas,5308,"Austin City (Southwest), Lost Creek & Barton Creek PUMA","1,716,289","112,897","112,897",6.58,100.00
12420,"Austin-Round Rock, TX",48,Texas,5309,"Travis County (West, South & Outside Austin City) PUMA","1,716,289","105,571","105,571",6.15,100.00
12420,"Austin-Round Rock, TX",48,Texas,5400,Capital Area COG (Southwest)--Hays County PUMA,"1,716,289","157,107","157,107",9.15,100.00
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",37,North Carolina,700,Northeast Albemarle Sound Region PUMA,"1,676,822","114,631","35,744",2.13,31.18
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,51125,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions PUMA","1,676,822","170,873","45,836",2.73,26.82
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,51145,"Isle of Wight, Southampton Counties, Suffolk & Franklin Cities PUMA","1,676,822","147,007","119,855",7.15,81.53
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,51154,Norfolk City (Northeast) PUMA,"1,676,822","208,001","208,001",12.40,100.00
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,51155,Portsmouth & Norfolk (Southwest) Cities PUMA,"1,676,822","130,337","130,337",7.77,100.00
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,51164,Virginia Beach City (North) PUMA,"1,676,822","141,491","141,491",8.44,100.00
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,51165,Virginia Beach City (Central) PUMA,"1,676,822","170,090","170,090",10.14,100.00
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,51167,Virginia Beach City (South) PUMA,"1,676,822","126,413","126,413",7.54,100.00
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,51175,Newport News City PUMA,"1,676,822","180,719","180,719",10.78,100.00
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,51186,Hampton City PUMA,"1,676,822","137,436","137,436",8.20,100.00
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,51206,"James City, York Counties, Williamsburg & Poquoson Cities PUMA","1,676,822","158,691","158,691",9.46,100.00
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,55001,Chesapeake City (Northeast) PUMA,"1,676,822","113,140","113,140",6.75,100.00
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,55002,Chesapeake City (South & West) PUMA,"1,676,822","109,069","109,069",6.50,100.00
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,400,"Robertson, Dickson, Cheatham & Hickman Counties PUMA","1,670,890","179,744","179,744",10.76,100.00
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,500,Sumner County--Hendersonville City PUMA,"1,670,890","160,645","160,645",9.61,100.00
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,600,"Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties PUMA","1,670,890","121,647","63,085",3.78,51.86
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2300,Wilson County--Lebanon & Mount Juliet Cities PUMA,"1,670,890","113,993","113,993",6.82,100.00
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2401,Rutherford County (North)--Smyrna Town & La Vergne City PUMA,"1,670,890","120,543","120,543",7.21,100.00
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2402,Rutherford County (South)--Murfreesboro City PUMA,"1,670,890","142,061","142,061",8.50,100.00
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2501,Nashville-Davidson (East) PUMA,"1,670,890","147,842","147,842",8.85,100.00
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2502,Nashville-Davidson (North) PUMA,"1,670,890","104,794","104,794",6.27,100.00
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2503,Nashville-Davidson (Central) PUMA,"1,670,890","114,864","114,864",6.87,100.00
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2504,Nashville-Davidson (Southeast) PUMA,"1,670,890","118,415","118,415",7.09,100.00
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2505,Nashville-Davidson (Southwest) PUMA,"1,670,890","140,766","140,766",8.42,100.00
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2600,Williamson County--Franklin & Brentwood Cities PUMA,"1,670,890","183,182","183,182",10.96,100.00
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,Tennessee,2700,"Maury, Bedford & Marshall Counties PUMA","1,670,890","156,631","80,956",4.85,51.69
39300,"Providence-Warwick, RI-MA",25,Massachusetts,4200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA","1,600,852","121,764","113,500",7.09,93.21
39300,"Providence-Warwick, RI-MA",25,Massachusetts,4301,Bristol (Outside New Bedford City) & Plymouth (South) Counties PUMA,"1,600,852","106,743","68,737",4.29,64.39
39300,"Providence-Warwick, RI-MA",25,Massachusetts,4302,Bristol County (Central)--Fall River City & Somerset Town PUMA,"1,600,852","107,022","107,022",6.69,100.00
39300,"Providence-Warwick, RI-MA",25,Massachusetts,4303,"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA","1,600,852","124,969","124,969",7.81,100.00
39300,"Providence-Warwick, RI-MA",25,Massachusetts,4500,Bristol County (South)--New Bedford City & Fairhaven Town PUMA,"1,600,852","110,945","110,945",6.93,100.00
39300,"Providence-Warwick, RI-MA",25,Massachusetts,4901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,"1,600,852","118,348","23,112",1.44,19.53
39300,"Providence-Warwick, RI-MA",44,Rhode Island,101,Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA,"1,600,852","143,988","143,988",8.99,100.00
39300,"Providence-Warwick, RI-MA",44,Rhode Island,102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,"1,600,852","177,213","177,213",11.07,100.00
39300,"Providence-Warwick, RI-MA",44,Rhode Island,103,Providence City PUMA,"1,600,852","178,042","178,042",11.12,100.00
39300,"Providence-Warwick, RI-MA",44,Rhode Island,104,Providence County (Southeast)--Cranston & East Providence Cities PUMA,"1,600,852","127,424","127,424",7.96,100.00
39300,"Providence-Warwick, RI-MA",44,Rhode Island,201,Central Rhode Island--Kent County--Warwick City PUMA,"1,600,852","166,158","166,158",10.38,100.00
39300,"Providence-Warwick, RI-MA",44,Rhode Island,300,Southeast Rhode Island--Newport & Bristol Counties--Newport City PUMA,"1,600,852","132,763","132,763",8.29,100.00
39300,"Providence-Warwick, RI-MA",44,Rhode Island,400,South Rhode Island--Washington County PUMA,"1,600,852","126,979","126,979",7.93,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,20000,Washington & Ozaukee Counties PUMA,"1,555,908","218,282","218,282",14.03,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,40101,Milwaukee County (Northeast) PUMA,"1,555,908","108,751","108,751",6.99,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,40301,Milwaukee County (South) PUMA,"1,555,908","118,685","118,685",7.63,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,40701,Milwaukee County (West) PUMA,"1,555,908","169,523","169,523",10.90,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,41001,Milwaukee City (North) PUMA,"1,555,908","108,892","108,892",7.00,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,41002,Milwaukee City (North Central) PUMA,"1,555,908","118,043","118,043",7.59,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,41003,Milwaukee City (Central) PUMA,"1,555,908","106,287","106,287",6.83,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,41004,Milwaukee City (South Central) PUMA,"1,555,908","105,475","105,475",6.78,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,41005,Milwaukee City (South) PUMA,"1,555,908","112,079","112,079",7.20,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,70101,Waukesha County (West) PUMA,"1,555,908","114,355","114,355",7.35,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,70201,Waukesha County (East) PUMA,"1,555,908","154,229","154,229",9.91,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,70301,Waukesha County (Central) PUMA,"1,555,908","121,307","121,307",7.80,100.00
27260,"Jacksonville, FL",12,Florida,1900,Clay County PUMA,"1,345,596","190,865","190,865",14.18,100.00
27260,"Jacksonville, FL",12,Florida,3101,Duval County (Outer)--Jacksonville City (North & West) PUMA,"1,345,596","117,975","117,975",8.77,100.00
27260,"Jacksonville, FL",12,Florida,3102,Duval County (Northwest Central)--Jacksonville City (Northwest) PUMA,"1,345,596","118,733","118,733",8.82,100.00
27260,"Jacksonville, FL",12,Florida,3103,Duval County (North Central)--Jacksonville City (Arlington) PUMA,"1,345,596","102,549","102,549",7.62,100.00
27260,"Jacksonville, FL",12,Florida,3104,Duval County (East)--Jacksonville City (Beaches) PUMA,"1,345,596","131,674","131,674",9.79,100.00
27260,"Jacksonville, FL",12,Florida,3105,Duval County (Southeast)--Jacksonville City (Southeast) PUMA,"1,345,596","123,350","123,350",9.17,100.00
27260,"Jacksonville, FL",12,Florida,3106,Duval County (South Central)--Jacksonville City (Southeast River) PUMA,"1,345,596","113,789","113,789",8.46,100.00
27260,"Jacksonville, FL",12,Florida,3107,Duval County (Southwest Central)--Jacksonville City (Southwest) PUMA,"1,345,596","156,193","156,193",11.61,100.00
27260,"Jacksonville, FL",12,Florida,8900,Nassau & Baker Counties PUMA,"1,345,596","100,429","100,429",7.46,100.00
27260,"Jacksonville, FL",12,Florida,10700,Putnam & St. Johns (South) Counties PUMA,"1,345,596","100,762","26,398",1.96,26.20
27260,"Jacksonville, FL",12,Florida,10900,St. Johns County (North) PUMA,"1,345,596","163,641","163,641",12.16,100.00
32820,"Memphis, TN-MS-AR",5,Arkansas,600,"Crittenden, Mississippi & Craighead (East) Counties PUMA","1,324,829","107,095","50,902",3.84,47.53
32820,"Memphis, TN-MS-AR",28,Mississippi,100,North Delta Region--DeSoto County--Southaven City PUMA,"1,324,829","161,252","161,252",12.17,100.00
32820,"Memphis, TN-MS-AR",28,Mississippi,200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA","1,324,829","150,031","45,873",3.46,30.58
32820,"Memphis, TN-MS-AR",28,Mississippi,300,"North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties PUMA","1,324,829","124,123","39,664",2.99,31.96
